# time[s], T9[GK], density[g/cm^3], R[km], Ye

2.2849e+00 6.2718e-02 4.9436e+01 5.7496e+04 0.38042
2.2968e+00 6.2397e-02 4.8680e+01 5.7792e+04 0.38044
2.3086e+00 6.2079e-02 4.7940e+01 5.8088e+04 0.38047
2.3205e+00 6.1764e-02 4.7214e+01 5.8384e+04 0.38049
2.3324e+00 6.1453e-02 4.6503e+01 5.8680e+04 0.38052
2.3442e+00 6.1144e-02 4.5807e+01 5.8976e+04 0.38054
2.3561e+00 6.0839e-02 4.5125e+01 5.9271e+04 0.38056
2.3679e+00 6.0537e-02 4.4456e+01 5.9567e+04 0.38059
2.3798e+00 6.0238e-02 4.3801e+01 5.9863e+04 0.38061
2.3916e+00 5.9942e-02 4.3158e+01 6.0158e+04 0.38064
2.4035e+00 5.9649e-02 4.2528e+01 6.0454e+04 0.38066
2.4189e+00 5.9272e-02 4.1725e+01 6.0839e+04 0.38069
2.4344e+00 5.8898e-02 4.0942e+01 6.1225e+04 0.38072
2.4501e+00 5.8522e-02 4.0162e+01 6.1618e+04 0.38075
2.4659e+00 5.8151e-02 3.9403e+01 6.2012e+04 0.38078
2.4817e+00 5.7784e-02 3.8662e+01 6.2405e+04 0.38081
2.4974e+00 5.7422e-02 3.7940e+01 6.2799e+04 0.38083
2.5132e+00 5.7065e-02 3.7236e+01 6.3192e+04 0.38086
2.5289e+00 5.6712e-02 3.6550e+01 6.3585e+04 0.38089
2.5447e+00 5.6364e-02 3.5881e+01 6.3978e+04 0.38092
2.5604e+00 5.6020e-02 3.5228e+01 6.4371e+04 0.38095
2.5762e+00 5.5680e-02 3.4591e+01 6.4763e+04 0.38097
2.5919e+00 5.5345e-02 3.3969e+01 6.5156e+04 0.38100
2.6077e+00 5.5013e-02 3.3363e+01 6.5549e+04 0.38103
2.6234e+00 5.4686e-02 3.2770e+01 6.5941e+04 0.38105
2.6391e+00 5.4362e-02 3.2192e+01 6.6333e+04 0.38108
2.6548e+00 5.4043e-02 3.1628e+01 6.6726e+04 0.38111
2.6705e+00 5.3727e-02 3.1077e+01 6.7118e+04 0.38113
2.6863e+00 5.3415e-02 3.0538e+01 6.7510e+04 0.38116
2.7020e+00 5.3107e-02 3.0013e+01 6.7902e+04 0.38118
2.7177e+00 5.2802e-02 2.9499e+01 6.8294e+04 0.38121
2.7334e+00 5.2501e-02 2.8997e+01 6.8686e+04 0.38123
2.7491e+00 5.2203e-02 2.8506e+01 6.9077e+04 0.38126
2.7648e+00 5.1909e-02 2.8027e+01 6.9469e+04 0.38128
2.7805e+00 5.1618e-02 2.7558e+01 6.9861e+04 0.38131
2.7962e+00 5.1330e-02 2.7100e+01 7.0252e+04 0.38133
2.8119e+00 5.1045e-02 2.6652e+01 7.0644e+04 0.38135
2.8275e+00 5.0764e-02 2.6214e+01 7.1035e+04 0.38138
2.8432e+00 5.0486e-02 2.5786e+01 7.1426e+04 0.38140
2.8589e+00 5.0211e-02 2.5366e+01 7.1818e+04 0.38142
2.8746e+00 4.9939e-02 2.4956e+01 7.2209e+04 0.38144
2.8903e+00 4.9670e-02 2.4555e+01 7.2600e+04 0.38147
2.9059e+00 4.9404e-02 2.4163e+01 7.2991e+04 0.38149
2.9216e+00 4.9141e-02 2.3779e+01 7.3382e+04 0.38151
2.9373e+00 4.8880e-02 2.3403e+01 7.3773e+04 0.38153
2.9529e+00 4.8623e-02 2.3035e+01 7.4164e+04 0.38156
2.9704e+00 4.8339e-02 2.2633e+01 7.4600e+04 0.38158
2.9879e+00 4.8058e-02 2.2241e+01 7.5036e+04 0.38160
3.0054e+00 4.7780e-02 2.1857e+01 7.5472e+04 0.38163
3.0230e+00 4.7503e-02 2.1479e+01 7.5912e+04 0.38165
3.0407e+00 4.7229e-02 2.1110e+01 7.6353e+04 0.38167
3.0583e+00 4.6958e-02 2.0748e+01 7.6793e+04 0.38170
3.0760e+00 4.6690e-02 2.0396e+01 7.7233e+04 0.38172
3.0936e+00 4.6426e-02 2.0051e+01 7.7674e+04 0.38174
3.1112e+00 4.6164e-02 1.9714e+01 7.8114e+04 0.38177
3.1289e+00 4.5905e-02 1.9384e+01 7.8554e+04 0.38179
3.1465e+00 4.5650e-02 1.9062e+01 7.8993e+04 0.38181
3.1641e+00 4.5397e-02 1.8748e+01 7.9433e+04 0.38183
3.1830e+00 4.5129e-02 1.8418e+01 7.9905e+04 0.38186
3.2019e+00 4.4864e-02 1.8095e+01 8.0376e+04 0.38188
3.2208e+00 4.4603e-02 1.7781e+01 8.0848e+04 0.38190
3.2397e+00 4.4345e-02 1.7474e+01 8.1319e+04 0.38193
3.2586e+00 4.4089e-02 1.7174e+01 8.1790e+04 0.38195
3.2774e+00 4.3837e-02 1.6880e+01 8.2260e+04 0.38197
3.2963e+00 4.3588e-02 1.6594e+01 8.2731e+04 0.38199
3.3151e+00 4.3341e-02 1.6314e+01 8.3201e+04 0.38201
3.3340e+00 4.3098e-02 1.6041e+01 8.3671e+04 0.38204
3.3528e+00 4.2857e-02 1.5774e+01 8.4141e+04 0.38206
3.3716e+00 4.2619e-02 1.5512e+01 8.4610e+04 0.38208
3.3904e+00 4.2384e-02 1.5257e+01 8.5080e+04 0.38210
3.4120e+00 4.2118e-02 1.4971e+01 8.5618e+04 0.38212
3.4336e+00 4.1854e-02 1.4692e+01 8.6157e+04 0.38215
3.4570e+00 4.1573e-02 1.4398e+01 8.6740e+04 0.38217
3.4803e+00 4.1296e-02 1.4112e+01 8.7322e+04 0.38220
3.5036e+00 4.1023e-02 1.3834e+01 8.7903e+04 0.38222
3.5269e+00 4.0753e-02 1.3563e+01 8.8485e+04 0.38225
3.5502e+00 4.0487e-02 1.3299e+01 8.9066e+04 0.38227
3.5735e+00 4.0225e-02 1.3042e+01 8.9647e+04 0.38230
3.5968e+00 3.9966e-02 1.2792e+01 9.0228e+04 0.38232
3.6202e+00 3.9709e-02 1.2546e+01 9.0812e+04 0.38235
3.6460e+00 3.9429e-02 1.2283e+01 9.1456e+04 0.38237
3.6718e+00 3.9153e-02 1.2027e+01 9.2101e+04 0.38240
3.6977e+00 3.8881e-02 1.1778e+01 9.2746e+04 0.38242
3.7236e+00 3.8612e-02 1.1535e+01 9.3391e+04 0.38245
3.7494e+00 3.8347e-02 1.1299e+01 9.4037e+04 0.38248
3.7753e+00 3.8085e-02 1.1070e+01 9.4683e+04 0.38250
3.8012e+00 3.7827e-02 1.0846e+01 9.5329e+04 0.38253
3.8271e+00 3.7572e-02 1.0628e+01 9.5976e+04 0.38255
3.8531e+00 3.7321e-02 1.0416e+01 9.6623e+04 0.38257
3.8790e+00 3.7072e-02 1.0210e+01 9.7271e+04 0.38260
3.9050e+00 3.6827e-02 1.0008e+01 9.7918e+04 0.38262
3.9310e+00 3.6585e-02 9.8121e+00 9.8567e+04 0.38265
3.9570e+00 3.6346e-02 9.6209e+00 9.9215e+04 0.38267
3.9830e+00 3.6109e-02 9.4345e+00 9.9864e+04 0.38269
4.0090e+00 3.5876e-02 9.2528e+00 1.0051e+05 0.38272
4.0351e+00 3.5645e-02 9.0756e+00 1.0116e+05 0.38274
4.0611e+00 3.5418e-02 8.9027e+00 1.0181e+05 0.38276
4.0872e+00 3.5193e-02 8.7341e+00 1.0247e+05 0.38278
4.1133e+00 3.4970e-02 8.5697e+00 1.0312e+05 0.38281
4.1395e+00 3.4751e-02 8.4091e+00 1.0377e+05 0.38283
4.1656e+00 3.4534e-02 8.2525e+00 1.0442e+05 0.38285
4.1935e+00 3.4305e-02 8.0897e+00 1.0512e+05 0.38288
4.2214e+00 3.4079e-02 7.9310e+00 1.0581e+05 0.38290
4.2494e+00 3.3856e-02 7.7763e+00 1.0651e+05 0.38292
4.2773e+00 3.3636e-02 7.6256e+00 1.0721e+05 0.38294
4.3053e+00 3.3418e-02 7.4785e+00 1.0791e+05 0.38297
4.3333e+00 3.3203e-02 7.3352e+00 1.0860e+05 0.38299
4.3613e+00 3.2991e-02 7.1954e+00 1.0930e+05 0.38301
4.3893e+00 3.2781e-02 7.0590e+00 1.1000e+05 0.38303
4.4174e+00 3.2574e-02 6.9259e+00 1.1070e+05 0.38305
4.4455e+00 3.2369e-02 6.7960e+00 1.1140e+05 0.38308
4.4736e+00 3.2167e-02 6.6693e+00 1.1210e+05 0.38310
4.5017e+00 3.1966e-02 6.5455e+00 1.1281e+05 0.38312
4.5299e+00 3.1769e-02 6.4247e+00 1.1351e+05 0.38314
4.5581e+00 3.1573e-02 6.3068e+00 1.1421e+05 0.38316
4.5863e+00 3.1380e-02 6.1916e+00 1.1492e+05 0.38318
4.6145e+00 3.1188e-02 6.0790e+00 1.1562e+05 0.38320
4.6428e+00 3.0999e-02 5.9691e+00 1.1633e+05 0.38322
4.6711e+00 3.0812e-02 5.8617e+00 1.1703e+05 0.38325
4.6994e+00 3.0627e-02 5.7568e+00 1.1774e+05 0.38327
4.7298e+00 3.0431e-02 5.6470e+00 1.1850e+05 0.38329
4.7602e+00 3.0238e-02 5.5400e+00 1.1926e+05 0.38331
4.7906e+00 3.0047e-02 5.4356e+00 1.2002e+05 0.38333
4.8210e+00 2.9858e-02 5.3337e+00 1.2077e+05 0.38335
4.8514e+00 2.9671e-02 5.2344e+00 1.2153e+05 0.38337
4.8819e+00 2.9487e-02 5.1375e+00 1.2229e+05 0.38339
4.9139e+00 2.9296e-02 5.0382e+00 1.2309e+05 0.38341
4.9459e+00 2.9107e-02 4.9414e+00 1.2389e+05 0.38344
4.9779e+00 2.8921e-02 4.8471e+00 1.2469e+05 0.38346
5.0099e+00 2.8737e-02 4.7552e+00 1.2549e+05 0.38348
5.0419e+00 2.8555e-02 4.6656e+00 1.2628e+05 0.38350
5.0739e+00 2.8376e-02 4.5782e+00 1.2708e+05 0.38352
5.1058e+00 2.8198e-02 4.4930e+00 1.2788e+05 0.38354
5.1378e+00 2.8024e-02 4.4099e+00 1.2868e+05 0.38356
5.1698e+00 2.7851e-02 4.3289e+00 1.2948e+05 0.38358
5.2075e+00 2.7650e-02 4.2359e+00 1.3042e+05 0.38360
5.2452e+00 2.7452e-02 4.1455e+00 1.3136e+05 0.38363
5.2834e+00 2.7254e-02 4.0566e+00 1.3231e+05 0.38365
5.3216e+00 2.7059e-02 3.9702e+00 1.3326e+05 0.38367
5.3598e+00 2.6867e-02 3.8862e+00 1.3422e+05 0.38370
5.3980e+00 2.6678e-02 3.8045e+00 1.3517e+05 0.38372
5.4362e+00 2.6491e-02 3.7252e+00 1.3612e+05 0.38374
5.4745e+00 2.6307e-02 3.6480e+00 1.3708e+05 0.38377
5.5127e+00 2.6125e-02 3.5729e+00 1.3803e+05 0.38379
5.5509e+00 2.5946e-02 3.4998e+00 1.3899e+05 0.38381
5.5891e+00 2.5769e-02 3.4287e+00 1.3994e+05 0.38383
5.6274e+00 2.5594e-02 3.3596e+00 1.4089e+05 0.38385
5.6656e+00 2.5422e-02 3.2922e+00 1.4185e+05 0.38388
5.7039e+00 2.5252e-02 3.2267e+00 1.4280e+05 0.38390
5.7421e+00 2.5084e-02 3.1628e+00 1.4376e+05 0.38392
5.7804e+00 2.4919e-02 3.1006e+00 1.4471e+05 0.38394
5.8186e+00 2.4756e-02 3.0401e+00 1.4567e+05 0.38396
5.8569e+00 2.4594e-02 2.9811e+00 1.4662e+05 0.38398
5.8952e+00 2.4435e-02 2.9236e+00 1.4758e+05 0.38400
5.9358e+00 2.4269e-02 2.8642e+00 1.4859e+05 0.38402
5.9764e+00 2.4104e-02 2.8064e+00 1.4960e+05 0.38404
6.0170e+00 2.3942e-02 2.7502e+00 1.5061e+05 0.38406
6.0576e+00 2.3782e-02 2.6954e+00 1.5163e+05 0.38408
6.0982e+00 2.3624e-02 2.6421e+00 1.5264e+05 0.38410
6.1388e+00 2.3469e-02 2.5901e+00 1.5365e+05 0.38412
6.1794e+00 2.3315e-02 2.5395e+00 1.5467e+05 0.38415
6.2201e+00 2.3163e-02 2.4902e+00 1.5568e+05 0.38416
6.2607e+00 2.3013e-02 2.4422e+00 1.5670e+05 0.38418
6.3014e+00 2.2865e-02 2.3954e+00 1.5771e+05 0.38421
6.3421e+00 2.2719e-02 2.3497e+00 1.5873e+05 0.38422
6.3828e+00 2.2574e-02 2.3052e+00 1.5974e+05 0.38424
6.4234e+00 2.2432e-02 2.2618e+00 1.6076e+05 0.38426
6.4642e+00 2.2291e-02 2.2195e+00 1.6177e+05 0.38428
6.5049e+00 2.2152e-02 2.1782e+00 1.6279e+05 0.38430
6.5456e+00 2.2014e-02 2.1379e+00 1.6380e+05 0.38432
6.5864e+00 2.1879e-02 2.0985e+00 1.6482e+05 0.38434
6.6271e+00 2.1744e-02 2.0602e+00 1.6584e+05 0.38436
6.6679e+00 2.1612e-02 2.0227e+00 1.6686e+05 0.38438
6.7087e+00 2.1481e-02 1.9861e+00 1.6787e+05 0.38439
6.7495e+00 2.1351e-02 1.9504e+00 1.6889e+05 0.38441
6.7904e+00 2.1223e-02 1.9155e+00 1.6991e+05 0.38443
6.8312e+00 2.1097e-02 1.8815e+00 1.7093e+05 0.38445
6.8721e+00 2.0971e-02 1.8482e+00 1.7195e+05 0.38447
6.9130e+00 2.0848e-02 1.8156e+00 1.7297e+05 0.38448
6.9539e+00 2.0725e-02 1.7839e+00 1.7399e+05 0.38450
6.9949e+00 2.0604e-02 1.7528e+00 1.7501e+05 0.38452
7.0359e+00 2.0485e-02 1.7224e+00 1.7604e+05 0.38453
7.0789e+00 2.0360e-02 1.6913e+00 1.7711e+05 0.38455
7.1220e+00 2.0238e-02 1.6609e+00 1.7818e+05 0.38457
7.1650e+00 2.0116e-02 1.6312e+00 1.7926e+05 0.38459
7.2080e+00 1.9997e-02 1.6023e+00 1.8033e+05 0.38460
7.2511e+00 1.9878e-02 1.5740e+00 1.8141e+05 0.38462
7.2941e+00 1.9761e-02 1.5463e+00 1.8248e+05 0.38464
7.3372e+00 1.9646e-02 1.5194e+00 1.8355e+05 0.38466
7.3869e+00 1.9514e-02 1.4890e+00 1.8479e+05 0.38467
7.4366e+00 1.9384e-02 1.4594e+00 1.8603e+05 0.38469
7.4863e+00 1.9255e-02 1.4306e+00 1.8727e+05 0.38471
7.5360e+00 1.9129e-02 1.4026e+00 1.8851e+05 0.38473
7.5857e+00 1.9004e-02 1.3752e+00 1.8975e+05 0.38475
7.6353e+00 1.8880e-02 1.3486e+00 1.9099e+05 0.38477
7.6850e+00 1.8759e-02 1.3227e+00 1.9223e+05 0.38479
7.7347e+00 1.8638e-02 1.2974e+00 1.9347e+05 0.38481
7.7844e+00 1.8520e-02 1.2728e+00 1.9471e+05 0.38482
7.8341e+00 1.8402e-02 1.2488e+00 1.9595e+05 0.38484
7.8838e+00 1.8287e-02 1.2254e+00 1.9719e+05 0.38486
7.9335e+00 1.8173e-02 1.2026e+00 1.9843e+05 0.38488
7.9832e+00 1.8060e-02 1.1803e+00 1.9967e+05 0.38489
8.0329e+00 1.7948e-02 1.1586e+00 2.0091e+05 0.38491
8.0826e+00 1.7838e-02 1.1374e+00 2.0215e+05 0.38493
8.1323e+00 1.7729e-02 1.1167e+00 2.0339e+05 0.38495
8.1825e+00 1.7621e-02 1.0963e+00 2.0465e+05 0.38496
8.2327e+00 1.7514e-02 1.0764e+00 2.0590e+05 0.38498
8.2829e+00 1.7408e-02 1.0570e+00 2.0715e+05 0.38500
8.3331e+00 1.7303e-02 1.0381e+00 2.0840e+05 0.38501
8.3832e+00 1.7200e-02 1.0196e+00 2.0965e+05 0.38503
8.4334e+00 1.7098e-02 1.0016e+00 2.1091e+05 0.38505
8.4835e+00 1.6997e-02 9.8397e-01 2.1216e+05 0.38506
8.5337e+00 1.6897e-02 9.6677e-01 2.1341e+05 0.38508
8.5838e+00 1.6799e-02 9.4997e-01 2.1466e+05 0.38509
8.6339e+00 1.6702e-02 9.3355e-01 2.1591e+05 0.38511
8.6841e+00 1.6605e-02 9.1751e-01 2.1716e+05 0.38512
8.7342e+00 1.6510e-02 9.0184e-01 2.1841e+05 0.38514
8.7843e+00 1.6416e-02 8.8653e-01 2.1966e+05 0.38516
8.8344e+00 1.6323e-02 8.7156e-01 2.2091e+05 0.38517
8.8845e+00 1.6232e-02 8.5693e-01 2.2216e+05 0.38518
8.9346e+00 1.6141e-02 8.4262e-01 2.2341e+05 0.38520
8.9946e+00 1.6033e-02 8.2592e-01 2.2491e+05 0.38522
9.0546e+00 1.5927e-02 8.0965e-01 2.2640e+05 0.38524
9.1145e+00 1.5823e-02 7.9382e-01 2.2790e+05 0.38525
9.1744e+00 1.5720e-02 7.7839e-01 2.2940e+05 0.38527
9.2344e+00 1.5618e-02 7.6337e-01 2.3089e+05 0.38529
9.2943e+00 1.5518e-02 7.4873e-01 2.3239e+05 0.38530
9.3542e+00 1.5418e-02 7.3447e-01 2.3388e+05 0.38532
9.4141e+00 1.5320e-02 7.2057e-01 2.3537e+05 0.38534
9.4740e+00 1.5224e-02 7.0702e-01 2.3687e+05 0.38535
9.5338e+00 1.5128e-02 6.9380e-01 2.3836e+05 0.38537
9.5937e+00 1.5034e-02 6.8092e-01 2.3986e+05 0.38539
9.6536e+00 1.4941e-02 6.6835e-01 2.4135e+05 0.38540
9.7135e+00 1.4849e-02 6.5610e-01 2.4284e+05 0.38542
9.7733e+00 1.4758e-02 6.4414e-01 2.4434e+05 0.38543
9.8332e+00 1.4669e-02 6.3247e-01 2.4583e+05 0.38545
9.8931e+00 1.4580e-02 6.2108e-01 2.4733e+05 0.38547
9.9529e+00 1.4493e-02 6.0996e-01 2.4882e+05 0.38548
1.0013e+01 1.4406e-02 5.9911e-01 2.5031e+05 0.38550
1.0073e+01 1.4321e-02 5.8851e-01 2.5181e+05 0.38551
1.0132e+01 1.4236e-02 5.7816e-01 2.5330e+05 0.38553
1.0197e+01 1.4147e-02 5.6735e-01 2.5490e+05 0.38554
1.0261e+01 1.4059e-02 5.5681e-01 2.5650e+05 0.38556
1.0325e+01 1.3972e-02 5.4652e-01 2.5810e+05 0.38557
1.0389e+01 1.3886e-02 5.3649e-01 2.5969e+05 0.38559
1.0453e+01 1.3801e-02 5.2670e-01 2.6129e+05 0.38560
1.0517e+01 1.3717e-02 5.1715e-01 2.6289e+05 0.38562
1.0581e+01 1.3634e-02 5.0783e-01 2.6449e+05 0.38564
1.0645e+01 1.3552e-02 4.9873e-01 2.6609e+05 0.38565
1.0709e+01 1.3471e-02 4.8984e-01 2.6769e+05 0.38566
1.0773e+01 1.3391e-02 4.8117e-01 2.6929e+05 0.38568
1.0849e+01 1.3297e-02 4.7114e-01 2.7119e+05 0.38570
1.0925e+01 1.3205e-02 4.6138e-01 2.7309e+05 0.38571
1.1002e+01 1.3114e-02 4.5187e-01 2.7499e+05 0.38573
1.1078e+01 1.3023e-02 4.4262e-01 2.7689e+05 0.38575
1.1154e+01 1.2934e-02 4.3360e-01 2.7880e+05 0.38576
1.1231e+01 1.2846e-02 4.2482e-01 2.8070e+05 0.38578
1.1307e+01 1.2760e-02 4.1627e-01 2.8261e+05 0.38580
1.1384e+01 1.2674e-02 4.0795e-01 2.8452e+05 0.38581
1.1460e+01 1.2590e-02 3.9986e-01 2.8643e+05 0.38583
1.1537e+01 1.2506e-02 3.9197e-01 2.8834e+05 0.38585
1.1613e+01 1.2424e-02 3.8429e-01 2.9024e+05 0.38586
1.1690e+01 1.2342e-02 3.7673e-01 2.9217e+05 0.38588
1.1768e+01 1.2261e-02 3.6936e-01 2.9410e+05 0.38589
1.1845e+01 1.2181e-02 3.6216e-01 2.9604e+05 0.38591
1.1923e+01 1.2102e-02 3.5514e-01 2.9798e+05 0.38593
1.2001e+01 1.2023e-02 3.4828e-01 2.9992e+05 0.38594
1.2079e+01 1.1946e-02 3.4157e-01 3.0187e+05 0.38596
1.2157e+01 1.1869e-02 3.3503e-01 3.0382e+05 0.38597
1.2251e+01 1.1778e-02 3.2743e-01 3.0616e+05 0.38599
1.2345e+01 1.1689e-02 3.2005e-01 3.0849e+05 0.38601
1.2438e+01 1.1601e-02 3.1290e-01 3.1083e+05 0.38603
1.2532e+01 1.1515e-02 3.0595e-01 3.1316e+05 0.38604
1.2625e+01 1.1430e-02 2.9921e-01 3.1549e+05 0.38606
1.2719e+01 1.1346e-02 2.9267e-01 3.1783e+05 0.38608
1.2812e+01 1.1263e-02 2.8631e-01 3.2016e+05 0.38609
1.2906e+01 1.1182e-02 2.8014e-01 3.2250e+05 0.38611
1.2999e+01 1.1101e-02 2.7414e-01 3.2483e+05 0.38613
1.3093e+01 1.1022e-02 2.6832e-01 3.2717e+05 0.38615
1.3187e+01 1.0944e-02 2.6265e-01 3.2950e+05 0.38616
1.3280e+01 1.0867e-02 2.5715e-01 3.3183e+05 0.38618
1.3374e+01 1.0791e-02 2.5180e-01 3.3417e+05 0.38619
1.3467e+01 1.0716e-02 2.4659e-01 3.3650e+05 0.38621
1.3561e+01 1.0642e-02 2.4153e-01 3.3884e+05 0.38623
1.3654e+01 1.0570e-02 2.3661e-01 3.4117e+05 0.38624
1.3748e+01 1.0498e-02 2.3182e-01 3.4351e+05 0.38626
1.3841e+01 1.0427e-02 2.2716e-01 3.4584e+05 0.38627
1.3935e+01 1.0357e-02 2.2262e-01 3.4818e+05 0.38629
1.4029e+01 1.0288e-02 2.1820e-01 3.5051e+05 0.38630
1.4122e+01 1.0220e-02 2.1390e-01 3.5284e+05 0.38632
1.4216e+01 1.0153e-02 2.0971e-01 3.5518e+05 0.38633
1.4309e+01 1.0086e-02 2.0563e-01 3.5751e+05 0.38635
1.4421e+01 1.0009e-02 2.0091e-01 3.6029e+05 0.38637
1.4532e+01 9.9322e-03 1.9633e-01 3.6307e+05 0.38638
1.4643e+01 9.8568e-03 1.9190e-01 3.6584e+05 0.38640
1.4754e+01 9.7826e-03 1.8760e-01 3.6862e+05 0.38642
1.4876e+01 9.7027e-03 1.8304e-01 3.7165e+05 0.38644
1.4998e+01 9.6241e-03 1.7863e-01 3.7469e+05 0.38645
1.5119e+01 9.5468e-03 1.7436e-01 3.7772e+05 0.38647
1.5241e+01 9.4708e-03 1.7023e-01 3.8075e+05 0.38649
1.5362e+01 9.3960e-03 1.6622e-01 3.8378e+05 0.38651
1.5484e+01 9.3224e-03 1.6235e-01 3.8681e+05 0.38653
1.5605e+01 9.2500e-03 1.5859e-01 3.8984e+05 0.38654
1.5726e+01 9.1787e-03 1.5495e-01 3.9287e+05 0.38656
1.5848e+01 9.1085e-03 1.5142e-01 3.9590e+05 0.38658
1.5969e+01 9.0394e-03 1.4800e-01 3.9893e+05 0.38660
1.6090e+01 8.9713e-03 1.4468e-01 4.0195e+05 0.38661
1.6212e+01 8.9042e-03 1.4147e-01 4.0498e+05 0.38663
1.6333e+01 8.8382e-03 1.3834e-01 4.0801e+05 0.38665
1.6454e+01 8.7731e-03 1.3531e-01 4.1103e+05 0.38666
1.6576e+01 8.7090e-03 1.3236e-01 4.1406e+05 0.38668
1.6697e+01 8.6458e-03 1.2950e-01 4.1709e+05 0.38669
1.6818e+01 8.5835e-03 1.2672e-01 4.2011e+05 0.38671
1.6951e+01 8.5161e-03 1.2376e-01 4.2344e+05 0.38673
1.7085e+01 8.4498e-03 1.2089e-01 4.2676e+05 0.38674
1.7218e+01 8.3845e-03 1.1811e-01 4.3008e+05 0.38676
1.7354e+01 8.3186e-03 1.1535e-01 4.3349e+05 0.38678
1.7491e+01 8.2537e-03 1.1267e-01 4.3690e+05 0.38680
1.7628e+01 8.1898e-03 1.1007e-01 4.4031e+05 0.38681
1.7764e+01 8.1268e-03 1.0755e-01 4.4372e+05 0.38683
1.7901e+01 8.0649e-03 1.0511e-01 4.4713e+05 0.38685
1.8038e+01 8.0039e-03 1.0275e-01 4.5054e+05 0.38686
1.8174e+01 7.9438e-03 1.0045e-01 4.5394e+05 0.38688
1.8311e+01 7.8846e-03 9.8220e-02 4.5735e+05 0.38690
1.8447e+01 7.8263e-03 9.6057e-02 4.6076e+05 0.38691
1.8584e+01 7.7688e-03 9.3957e-02 4.6417e+05 0.38693
1.8727e+01 7.7094e-03 9.1815e-02 4.6775e+05 0.38695
1.8871e+01 7.6508e-03 8.9738e-02 4.7133e+05 0.38696
1.9014e+01 7.5931e-03 8.7723e-02 4.7491e+05 0.38698
1.9158e+01 7.5362e-03 8.5768e-02 4.7849e+05 0.38700
1.9302e+01 7.4802e-03 8.3870e-02 4.8208e+05 0.38701
1.9445e+01 7.4251e-03 8.2028e-02 4.8566e+05 0.38703
1.9589e+01 7.3707e-03 8.0240e-02 4.8924e+05 0.38704
1.9732e+01 7.3171e-03 7.8503e-02 4.9282e+05 0.38706
1.9876e+01 7.2643e-03 7.6816e-02 4.9640e+05 0.38708
2.0019e+01 7.2123e-03 7.5177e-02 4.9998e+05 0.38709
2.0163e+01 7.1610e-03 7.3584e-02 5.0357e+05 0.38711
2.0306e+01 7.1104e-03 7.2036e-02 5.0715e+05 0.38712
2.0458e+01 7.0578e-03 7.0449e-02 5.1093e+05 0.38714
2.0609e+01 7.0060e-03 6.8908e-02 5.1471e+05 0.38716
2.0761e+01 6.9549e-03 6.7412e-02 5.1849e+05 0.38717
2.0912e+01 6.9046e-03 6.5959e-02 5.2227e+05 0.38719
2.1064e+01 6.8550e-03 6.4548e-02 5.2605e+05 0.38720
2.1215e+01 6.8061e-03 6.3176e-02 5.2983e+05 0.38722
2.1367e+01 6.7579e-03 6.1843e-02 5.3361e+05 0.38723
2.1518e+01 6.7104e-03 6.0547e-02 5.3738e+05 0.38725
2.1681e+01 6.6599e-03 5.9192e-02 5.4146e+05 0.38727
2.1845e+01 6.6102e-03 5.7877e-02 5.4553e+05 0.38728
2.2008e+01 6.5612e-03 5.6600e-02 5.4960e+05 0.38730
2.2171e+01 6.5130e-03 5.5361e-02 5.5367e+05 0.38732
2.2334e+01 6.4654e-03 5.4157e-02 5.5774e+05 0.38733
2.2497e+01 6.4186e-03 5.2988e-02 5.6181e+05 0.38735
2.2660e+01 6.3724e-03 5.1853e-02 5.6588e+05 0.38736
2.2824e+01 6.3269e-03 5.0750e-02 5.6995e+05 0.38738
2.2987e+01 6.2820e-03 4.9678e-02 5.7402e+05 0.38739
2.3162e+01 6.2344e-03 4.8557e-02 5.7841e+05 0.38741
2.3338e+01 6.1875e-03 4.7469e-02 5.8279e+05 0.38743
2.3514e+01 6.1413e-03 4.6414e-02 5.8717e+05 0.38744
2.3690e+01 6.0958e-03 4.5390e-02 5.9156e+05 0.38746
2.3865e+01 6.0510e-03 4.4396e-02 5.9594e+05 0.38748
2.4041e+01 6.0068e-03 4.3430e-02 6.0032e+05 0.38749
2.4217e+01 5.9633e-03 4.2493e-02 6.0471e+05 0.38751
2.4392e+01 5.9204e-03 4.1582e-02 6.0909e+05 0.38752
2.4568e+01 5.8781e-03 4.0697e-02 6.1348e+05 0.38754
2.4744e+01 5.8364e-03 3.9837e-02 6.1786e+05 0.38755
2.4919e+01 5.7952e-03 3.9001e-02 6.2224e+05 0.38757
2.5095e+01 5.7547e-03 3.8188e-02 6.2663e+05 0.38759
2.5305e+01 5.7070e-03 3.7246e-02 6.3186e+05 0.38760
2.5515e+01 5.6601e-03 3.6335e-02 6.3710e+05 0.38762
2.5725e+01 5.6139e-03 3.5454e-02 6.4234e+05 0.38764
2.5935e+01 5.5685e-03 3.4600e-02 6.4758e+05 0.38766
2.6145e+01 5.5238e-03 3.3773e-02 6.5282e+05 0.38767
2.6355e+01 5.4798e-03 3.2972e-02 6.5806e+05 0.38769
2.6565e+01 5.4365e-03 3.2196e-02 6.6331e+05 0.38771
2.6775e+01 5.3938e-03 3.1444e-02 6.6855e+05 0.38773
2.6986e+01 5.3518e-03 3.0715e-02 6.7380e+05 0.38774
2.7196e+01 5.3104e-03 3.0008e-02 6.7905e+05 0.38776
